TMU ID, Legacy TMU ID, Site Name
C6E971CAD153789BE0433CC411ACCCEA,30014526,TMU Site 9797/2 on link A1 southbound within the A69 junction; GPS Ref: 419781;565757; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-02-04,21:14:00,1,191,186,2,0,3,102.19,15,120011502,11
2020-02-04,21:29:00,1,174,162,4,0,8,103.24,15,120011502,11
2020-02-04,21:44:00,1,150,139,5,0,6,102.04,15,120011502,11
2020-02-04,21:59:00,1,93,88,3,0,2,103.22,15,120011502,11
2020-02-04,22:14:00,1,125,116,6,1,2,104.93,15,120011502,11
2020-02-04,22:29:00,1,105,99,1,2,3,103.91,15,120011502,11
2020-02-04,22:44:00,1,73,66,3,0,4,103.90,15,120011502,11
2020-02-04,22:59:00,1,66,53,3,3,7,102.31,15,120011502,11
2020-02-04,23:14:00,1,57,50,3,2,2,100.06,15,120011502,11
2020-02-04,23:29:00,1,81,66,3,4,8,101.34,15,120011502,11
2020-02-04,23:44:00,1,52,41,4,3,4,102.74,15,120011502,11
2020-02-04,23:59:00,1,35,24,3,3,5,99.76,15,120011502,11
2020-02-05,00:14:00,2,36,24,2,4,6,100.53,15,120011502,11
2020-02-05,00:29:00,2,22,14,2,2,4,98.65,15,120011502,11
2020-02-05,00:44:00,2,20,15,1,0,4,100.17,15,120011502,11
2020-02-05,00:59:00,2,25,17,3,1,4,97.96,15,120011502,11
2020-02-05,01:14:00,2,23,12,3,1,7,97.80,15,120011502,11
2020-02-05,01:29:00,2,33,23,2,3,5,99.09,15,120011502,11
2020-02-05,01:44:00,2,38,36,0,0,2,95.49,15,120011502,11
2020-02-05,01:59:00,2,15,8,3,1,3,94.96,15,120011502,11
2020-02-05,02:14:00,2,12,9,0,1,2,97.58,15,120011502,11
2020-02-05,02:29:00,2,22,16,0,2,4,103.04,15,120011502,11
2020-02-05,02:44:00,2,20,11,2,2,5,100.92,15,120011502,11
2020-02-05,02:59:00,2,29,17,3,3,6,96.34,15,120011502,11
2020-02-05,03:14:00,2,20,10,3,2,5,93.13,15,120011502,11
2020-02-05,03:29:00,2,18,13,1,0,4,99.27,15,120011502,11
2020-02-05,03:44:00,2,21,12,2,3,4,99.91,15,120011502,11
2020-02-05,03:59:00,2,38,29,4,1,4,103.00,15,120011502,11
2020-02-05,04:14:00,2,36,22,6,2,6,98.74,15,120011502,11
2020-02-05,04:29:00,2,44,30,6,4,4,101.34,15,120011502,11
2020-02-05,04:44:00,2,47,32,6,5,4,103.19,15,120011502,11
2020-02-05,04:59:00,2,59,45,4,5,5,103.85,15,120011502,11
2020-02-05,05:14:00,2,88,74,6,2,6,102.48,15,120011502,11
2020-02-05,05:29:00,2,134,114,5,5,10,104.16,15,120011502,11
2020-02-05,05:44:00,2,189,156,14,9,10,104.42,15,120011502,11
2020-02-05,05:59:00,2,208,180,8,8,12,104.52,15,120011502,11
2020-02-05,06:14:00,2,243,208,15,8,12,104.12,15,120011502,11
2020-02-05,06:29:00,2,378,328,32,6,12,102.82,15,120011502,11
2020-02-05,06:44:00,2,520,458,32,14,16,99.49,15,120011502,11
2020-02-05,06:59:00,2,687,615,42,19,11,94.73,15,120011502,11
2020-02-05,07:14:00,2,860,780,51,18,11,81.73,15,120011502,11
2020-02-05,07:29:00,2,842,748,50,24,20,77.23,15,120011502,11
2020-02-05,07:44:00,2,887,810,52,17,8,71.77,15,120011502,11
2020-02-05,07:59:00,2,817,740,45,18,14,82.33,15,120011502,11
2020-02-05,08:14:00,2,799,723,37,27,12,86.26,15,120011502,11
2020-02-05,08:29:00,2,908,809,48,35,16,82.24,15,120011502,11
2020-02-05,08:44:00,2,859,764,41,37,17,85.07,15,120011502,11
2020-02-05,08:59:00,2,742,649,35,39,19,91.02,15,120011502,11
2020-02-05,09:14:00,2,656,572,42,26,16,96.48,15,120011502,11
2020-02-05,09:29:00,2,641,545,45,23,28,96.34,15,120011502,11
2020-02-05,09:44:00,2,629,520,41,37,31,95.49,15,120011502,11
2020-02-05,09:59:00,2,562,465,51,26,20,97.27,15,120011502,11
2020-02-05,10:14:00,2,536,451,39,24,22,95.21,15,120011502,11
2020-02-05,10:29:00,2,543,446,47,25,25,96.01,15,120011502,11
2020-02-05,10:44:00,2,553,445,46,38,24,95.92,15,120011502,11
2020-02-05,10:59:00,2,566,479,41,25,21,92.05,15,120011502,11
2020-02-05,11:14:00,2,553,434,50,42,27,93.69,15,120011502,11
2020-02-05,11:29:00,2,554,436,43,40,35,95.61,15,120011502,11
2020-02-05,11:44:00,2,564,455,54,31,24,96.86,15,120011502,11
2020-02-05,11:59:00,2,543,445,37,35,26,95.89,15,120011502,11
2020-02-05,12:14:00,2,622,520,44,33,25,94.79,15,120011502,11
2020-02-05,12:29:00,2,620,498,53,40,29,96.12,15,120011502,11
2020-02-05,12:44:00,2,635,531,34,36,34,95.54,15,120011502,11
2020-02-05,12:59:00,2,603,497,42,37,27,96.10,15,120011502,11
2020-02-05,13:14:00,2,521,439,34,27,21,97.44,15,120011502,11
2020-02-05,13:29:00,2,560,459,43,35,23,96.16,15,120011502,11
2020-02-05,13:44:00,2,558,440,58,36,24,96.10,15,120011502,11
2020-02-05,13:59:00,2,575,449,55,39,32,95.34,15,120011502,11
2020-02-05,14:14:00,2,564,421,63,54,26,94.31,15,120011502,11
2020-02-05,14:29:00,2,630,481,70,44,35,92.37,15,120011502,11
2020-02-05,14:44:00,2,602,471,54,51,26,94.44,15,120011502,11
2020-02-05,14:59:00,2,629,503,50,50,26,94.37,15,120011502,11
2020-02-05,15:14:00,2,661,533,59,41,28,92.46,15,120011502,11
2020-02-05,15:29:00,2,718,590,64,40,24,89.99,15,120011502,11
2020-02-05,15:44:00,2,715,578,61,51,25,87.60,15,120011502,11
2020-02-05,15:59:00,2,731,610,57,43,21,86.44,15,120011502,11
2020-02-05,16:14:00,2,816,696,74,32,14,81.34,15,120011502,11
2020-02-05,16:29:00,2,788,703,48,26,11,86.11,15,120011502,11
2020-02-05,16:44:00,2,817,722,53,26,16,82.72,15,120011502,11
2020-02-05,16:59:00,2,753,660,46,27,20,84.94,15,120011502,11
2020-02-05,17:14:00,2,758,680,40,22,16,78.72,15,120011502,11
2020-02-05,17:29:00,2,737,690,29,11,7,81.48,15,120011502,11
2020-02-05,17:44:00,2,550,511,18,12,9,93.38,15,120011502,11
2020-02-05,17:59:00,2,744,676,39,10,19,84.81,15,120011502,11
2020-02-05,18:14:00,2,689,636,20,15,18,84.92,15,120011502,11
2020-02-05,18:29:00,2,721,681,20,6,14,85.75,15,120011502,11
2020-02-05,18:44:00,2,542,509,11,10,12,96.16,15,120011502,11
2020-02-05,18:59:00,2,428,399,12,4,13,99.96,15,120011502,11
2020-02-05,19:14:00,2,391,364,13,7,7,100.27,15,120011502,11
2020-02-05,19:29:00,2,342,306,18,4,14,100.55,15,120011502,11
2020-02-05,19:44:00,2,250,237,3,2,8,99.34,15,120011502,11
2020-02-05,19:59:00,2,258,237,6,5,10,103.61,15,120011502,11
2020-02-05,20:14:00,2,242,222,9,3,8,102.17,15,120011502,11
2020-02-05,20:29:00,2,264,250,5,1,8,98.65,15,120011502,11
2020-02-05,20:44:00,2,232,222,4,3,3,99.89,15,120011502,11
2020-02-05,20:59:00,2,190,177,5,3,5,100.03,15,120011502,11
2020-02-05,21:14:00,2,183,164,7,2,10,101.40,15,120011502,11
2020-02-05,21:29:00,2,230,217,7,1,5,100.93,15,120011502,11
2020-02-05,21:44:00,2,151,140,5,2,4,100.50,15,120011502,11
2020-02-05,21:59:00,2,143,140,2,0,1,102.67,15,120011502,11
2020-02-05,22:14:00,2,122,116,1,1,4,100.58,15,120011502,11
2020-02-05,22:29:00,2,120,112,2,0,6,101.70,15,120011502,11
2020-02-05,22:44:00,2,110,102,3,2,3,100.37,15,120011502,11
2020-02-05,22:59:00,2,70,58,3,2,7,98.96,15,120011502,11
2020-02-05,23:14:00,2,57,50,1,3,3,100.65,15,120011502,11
2020-02-05,23:29:00,2,52,38,3,4,7,99.41,15,120011502,11
2020-02-05,23:44:00,2,33,23,4,1,5,97.59,15,120011502,11
2020-02-05,23:59:00,2,25,20,1,1,3,104.46,15,120011502,11
2020-02-06,00:14:00,3,21,16,2,1,2,101.55,15,120011502,11
2020-02-06,00:29:00,3,22,14,3,2,3,96.51,15,120011502,11
2020-02-06,00:44:00,3,22,10,3,3,6,94.78,15,120011502,11
2020-02-06,00:59:00,3,26,12,2,3,9,95.63,15,120011502,11
2020-02-06,01:14:00,3,18,13,0,0,5,104.75,15,120011502,11
2020-02-06,01:29:00,3,15,8,1,3,3,99.58,15,120011502,11
2020-02-06,01:44:00,3,14,7,0,3,4,99.25,15,120011502,11
2020-02-06,01:59:00,3,24,15,2,2,5,95.41,15,120011502,11
2020-02-06,02:14:00,3,17,7,2,2,6,98.05,15,120011502,11
2020-02-06,02:29:00,3,26,17,5,1,3,101.58,15,120011502,11
2020-02-06,02:44:00,3,21,17,2,0,2,103.47,15,120011502,11
2020-02-06,02:59:00,3,27,16,4,5,2,95.31,15,120011502,11
2020-02-06,03:14:00,3,17,12,1,3,1,99.41,15,120011502,11
2020-02-06,03:29:00,3,19,11,3,1,4,101.08,15,120011502,11
2020-02-06,03:44:00,3,34,19,5,4,6,99.57,15,120011502,11
2020-02-06,03:59:00,3,39,26,5,1,7,99.32,15,120011502,11
2020-02-06,04:14:00,3,33,22,5,1,5,97.51,15,120011502,11
2020-02-06,04:29:00,3,37,24,5,3,5,102.27,15,120011502,11
2020-02-06,04:44:00,3,59,42,3,3,11,100.07,15,120011502,11
2020-02-06,04:59:00,3,70,46,7,4,13,101.40,15,120011502,11
2020-02-06,05:14:00,3,102,81,6,11,4,102.16,15,120011502,11
2020-02-06,05:29:00,3,137,116,4,12,5,101.86,15,120011502,11
2020-02-06,05:44:00,3,185,154,11,10,10,102.57,15,120011502,11
2020-02-06,05:59:00,3,200,170,15,8,7,103.98,15,120011502,11
2020-02-06,06:14:00,3,280,241,18,7,14,103.86,15,120011502,11
2020-02-06,06:29:00,3,356,312,19,9,16,103.13,15,120011502,11
2020-02-06,06:44:00,3,537,455,41,25,16,98.92,15,120011502,11
2020-02-06,06:59:00,3,772,690,53,18,11,91.57,15,120011502,11
2020-02-06,07:14:00,3,894,818,47,14,15,78.98,15,120011502,11
2020-02-06,07:29:00,3,805,715,57,19,14,48.26,15,120011502,11
2020-02-06,07:44:00,3,829,769,32,11,17,46.16,15,120011502,11
2020-02-06,07:59:00,3,849,765,44,24,16,74.63,15,120011502,11
2020-02-06,08:14:00,3,847,773,41,21,12,84.50,15,120011502,11
2020-02-06,08:29:00,3,808,733,34,28,13,86.90,15,120011502,11
2020-02-06,08:44:00,3,837,729,54,34,20,84.21,15,120011502,11
2020-02-06,08:59:00,3,681,601,30,35,15,91.94,15,120011502,11
2020-02-06,09:14:00,3,646,554,53,28,11,93.92,15,120011502,11
2020-02-06,09:29:00,3,714,599,50,38,27,90.95,15,120011502,11
2020-02-06,09:44:00,3,621,527,49,25,20,93.32,15,120011502,11
2020-02-06,09:59:00,3,605,509,52,26,18,93.55,15,120011502,11
2020-02-06,10:14:00,3,571,475,34,42,20,95.58,15,120011502,11
2020-02-06,10:29:00,3,589,491,40,38,20,93.27,15,120011502,11
2020-02-06,10:44:00,3,594,486,46,37,25,93.62,15,120011502,11
2020-02-06,10:59:00,3,558,462,36,39,21,96.53,15,120011502,11
2020-02-06,11:14:00,3,599,493,42,39,25,95.44,15,120011502,11
2020-02-06,11:29:00,3,545,445,45,35,20,97.10,15,120011502,11
2020-02-06,11:44:00,3,571,465,42,41,23,94.95,15,120011502,11
2020-02-06,11:59:00,3,580,475,49,28,28,96.04,15,120011502,11
2020-02-06,12:14:00,3,631,516,49,37,29,95.01,15,120011502,11
2020-02-06,12:29:00,3,650,539,38,39,34,93.65,15,120011502,11
2020-02-06,12:44:00,3,643,531,47,39,26,94.72,15,120011502,11
2020-02-06,12:59:00,3,597,489,41,43,24,96.02,15,120011502,11
2020-02-06,13:14:00,3,614,503,56,32,23,94.90,15,120011502,11
2020-02-06,13:29:00,3,586,469,51,38,28,91.54,15,120011502,11
2020-02-06,13:44:00,3,610,469,62,45,34,95.60,15,120011502,11
2020-02-06,13:59:00,3,573,449,50,42,32,94.92,15,120011502,11
2020-02-06,14:14:00,3,562,463,37,33,29,97.17,15,120011502,11
2020-02-06,14:29:00,3,674,534,64,44,32,92.45,15,120011502,11
2020-02-06,14:44:00,3,646,513,61,47,25,89.75,15,120011502,11
2020-02-06,14:59:00,3,644,528,60,34,22,95.65,15,120011502,11
2020-02-06,15:14:00,3,651,532,54,42,23,91.92,15,120011502,11
2020-02-06,15:29:00,3,707,586,69,32,20,90.27,15,120011502,11
2020-02-06,15:44:00,3,679,552,63,46,18,89.95,15,120011502,11
2020-02-06,15:59:00,3,752,642,66,36,8,86.86,15,120011502,11
2020-02-06,16:14:00,3,804,683,76,27,18,83.34,15,120011502,11
2020-02-06,16:29:00,3,797,694,59,29,15,82.94,15,120011502,11
2020-02-06,16:44:00,3,802,706,41,31,24,77.78,15,120011502,11
2020-02-06,16:59:00,3,791,710,42,21,18,80.29,15,120011502,11
2020-02-06,17:14:00,3,758,664,40,33,21,79.84,15,120011502,11
2020-02-06,17:29:00,3,743,698,22,16,7,85.70,15,120011502,11
2020-02-06,17:44:00,3,751,687,30,21,13,84.18,15,120011502,11
2020-02-06,17:59:00,3,697,642,30,11,14,87.17,15,120011502,11
2020-02-06,18:14:00,3,570,530,24,9,7,93.67,15,120011502,11
2020-02-06,18:29:00,3,672,642,14,4,12,92.01,15,120011502,11
2020-02-06,18:44:00,3,493,468,11,8,6,95.63,15,120011502,11
2020-02-06,18:59:00,3,498,462,18,6,12,95.91,15,120011502,11
2020-02-06,19:14:00,3,457,421,17,6,13,96.81,15,120011502,11
2020-02-06,19:29:00,3,397,354,16,10,17,100.34,15,120011502,11
2020-02-06,19:44:00,3,296,285,5,0,6,101.72,15,120011502,11
2020-02-06,19:59:00,3,277,252,16,3,6,101.06,15,120011502,11
2020-02-06,20:14:00,3,235,210,16,4,5,100.86,15,120011502,11
2020-02-06,20:29:00,3,274,256,11,2,5,101.15,15,120011502,11
2020-02-06,20:44:00,3,232,211,7,6,8,99.47,15,120011502,11
2020-02-06,20:59:00,3,187,167,8,4,8,101.65,15,120011502,11
2020-02-06,21:14:00,3,211,199,5,1,6,100.01,15,120011502,11
2020-02-06,21:29:00,3,207,190,8,2,7,100.02,15,120011502,11
2020-02-06,21:44:00,3,169,147,8,6,8,100.52,15,120011502,11
2020-02-06,21:59:00,3,142,129,4,1,8,101.16,15,120011502,11
2020-02-06,22:14:00,3,146,136,1,3,6,102.55,15,120011502,11
2020-02-06,22:29:00,3,169,159,2,2,6,103.34,15,120011502,11
2020-02-06,22:44:00,3,148,137,8,1,2,103.44,15,120011502,11
2020-02-06,22:59:00,3,109,97,3,4,5,101.47,15,120011502,11
2020-02-06,23:14:00,3,60,48,5,1,6,102.25,15,120011502,11
2020-02-06,23:29:00,3,49,42,3,3,1,102.48,15,120011502,11
2020-02-06,23:44:00,3,39,30,3,2,4,97.86,15,120011502,11
2020-02-06,23:59:00,3,34,26,3,2,3,102.85,15,120011502,11
2020-02-07,00:14:00,4,28,24,1,1,2,103.02,15,120011502,11
2020-02-07,00:29:00,4,31,22,2,2,5,100.92,15,120011502,11
2020-02-07,00:44:00,4,27,18,2,3,4,100.97,15,120011502,11
2020-02-07,00:59:00,4,21,11,2,2,6,95.86,15,120011502,11
2020-02-07,01:14:00,4,18,12,1,2,3,98.14,15,120011502,11
2020-02-07,01:29:00,4,26,13,2,3,8,98.36,15,120011502,11
2020-02-07,01:44:00,4,11,7,0,1,3,97.36,15,120011502,11
2020-02-07,01:59:00,4,22,17,0,1,4,97.04,15,120011502,11
2020-02-07,02:14:00,4,16,9,1,3,3,100.26,15,120011502,11
2020-02-07,02:29:00,4,35,22,5,4,4,96.30,15,120011502,11
2020-02-07,02:44:00,4,21,13,4,0,4,99.29,15,120011502,11
2020-02-07,02:59:00,4,24,12,2,4,6,91.95,15,120011502,11
2020-02-07,03:14:00,4,25,17,4,1,3,97.00,15,120011502,11
2020-02-07,03:29:00,4,25,16,5,1,3,98.78,15,120011502,11
2020-02-07,03:44:00,4,24,13,3,4,4,101.42,15,120011502,11
2020-02-07,03:59:00,4,38,28,3,3,4,100.42,15,120011502,11
2020-02-07,04:14:00,4,33,22,4,2,5,98.90,15,120011502,11
2020-02-07,04:29:00,4,45,30,4,2,9,100.92,15,120011502,11
2020-02-07,04:44:00,4,42,32,3,2,5,104.55,15,120011502,11
2020-02-07,04:59:00,4,61,49,6,3,3,103.42,15,120011502,11
2020-02-07,05:14:00,4,92,69,10,5,8,102.19,15,120011502,11
2020-02-07,05:29:00,4,144,118,5,8,13,102.66,15,120011502,11
2020-02-07,05:44:00,4,176,151,5,9,11,104.38,15,120011502,11
2020-02-07,05:59:00,4,189,154,9,13,13,104.25,15,120011502,11
2020-02-07,06:14:00,4,268,226,19,14,9,104.61,15,120011502,11
2020-02-07,06:29:00,4,368,317,29,7,15,104.83,15,120011502,11
2020-02-07,06:44:00,4,486,436,32,6,12,101.62,15,120011502,11
2020-02-07,06:59:00,4,661,566,51,28,16,94.91,15,120011502,11
2020-02-07,07:14:00,4,798,704,61,21,12,87.27,15,120011502,11
2020-02-07,07:29:00,4,798,716,47,21,14,82.50,15,120011502,11
2020-02-07,07:44:00,4,811,730,48,18,15,64.52,15,120011502,11
2020-02-07,07:59:00,4,816,745,40,18,13,80.41,15,120011502,11
2020-02-07,08:14:00,4,824,748,30,25,21,83.90,15,120011502,11
2020-02-07,08:29:00,4,860,767,50,22,21,86.52,15,120011502,11
2020-02-07,08:44:00,4,822,724,47,36,15,87.12,15,120011502,11
2020-02-07,08:59:00,4,698,594,38,35,31,94.41,15,120011502,11
2020-02-07,09:14:00,4,669,594,33,27,15,95.30,15,120011502,11
2020-02-07,09:29:00,4,691,606,40,23,22,94.43,15,120011502,11
2020-02-07,09:44:00,4,663,560,51,36,16,94.41,15,120011502,11
2020-02-07,09:59:00,4,632,520,57,35,20,95.13,15,120011502,11
2020-02-07,10:14:00,4,613,519,35,39,20,95.90,15,120011502,11
2020-02-07,10:29:00,4,590,483,48,36,23,96.54,15,120011502,11
2020-02-07,10:44:00,4,681,561,36,59,25,89.89,15,120011502,11
2020-02-07,10:59:00,4,605,512,39,33,21,96.20,15,120011502,11
2020-02-07,11:14:00,4,617,509,49,38,21,93.11,15,120011502,11
2020-02-07,11:29:00,4,688,556,66,43,23,93.83,15,120011502,11
2020-02-07,11:44:00,4,713,566,68,49,30,92.53,15,120011502,11
2020-02-07,11:59:00,4,678,562,52,46,18,94.75,15,120011502,11
2020-02-07,12:14:00,4,681,582,46,29,24,95.94,15,120011502,11
2020-02-07,12:29:00,4,702,572,61,45,24,94.31,15,120011502,11
2020-02-07,12:44:00,4,580,493,51,19,17,94.91,15,120011502,11
2020-02-07,12:59:00,4,526,435,43,31,17,99.59,15,120011502,11
2020-02-07,13:14:00,4,667,547,68,33,19,94.92,15,120011502,11
2020-02-07,13:29:00,4,805,658,83,47,17,84.91,15,120011502,11
2020-02-07,13:44:00,4,728,595,67,48,18,90.97,15,120011502,11
2020-02-07,13:59:00,4,716,595,67,38,16,93.03,15,120011502,11
2020-02-07,14:14:00,4,755,630,64,41,20,91.80,15,120011502,11
2020-02-07,14:29:00,4,716,619,56,30,11,93.48,15,120011502,11
2020-02-07,14:44:00,4,693,587,63,30,13,93.94,15,120011502,11
2020-02-07,14:59:00,4,733,603,68,39,23,90.22,15,120011502,11
2020-02-07,15:14:00,4,720,594,66,47,13,93.11,15,120011502,11
2020-02-07,15:29:00,4,697,600,57,28,12,91.36,15,120011502,11
2020-02-07,15:44:00,4,690,576,65,32,17,90.34,15,120011502,11
2020-02-07,15:59:00,4,742,646,58,26,12,88.38,15,120011502,11
2020-02-07,16:14:00,4,761,664,51,28,18,86.68,15,120011502,11
2020-02-07,16:29:00,4,784,706,44,19,15,92.24,15,120011502,11
2020-02-07,16:44:00,4,733,671,31,21,10,92.61,15,120011502,11
2020-02-07,16:59:00,4,703,639,32,18,14,92.09,15,120011502,11
2020-02-07,17:14:00,4,749,699,30,11,9,87.32,15,120011502,11
2020-02-07,17:29:00,4,732,695,16,13,8,88.76,15,120011502,11
2020-02-07,17:44:00,4,677,622,34,12,9,89.43,15,120011502,11
2020-02-07,17:59:00,4,577,540,21,7,9,91.89,15,120011502,11
2020-02-07,18:14:00,4,575,563,7,4,1,91.15,15,120011502,11
2020-02-07,18:29:00,4,598,569,16,8,5,93.57,15,120011502,11
2020-02-07,18:44:00,4,501,471,17,6,7,97.77,15,120011502,11
2020-02-07,18:59:00,4,433,408,13,4,8,99.15,15,120011502,11
2020-02-07,19:14:00,4,413,389,10,6,8,100.28,15,120011502,11
2020-02-07,19:29:00,4,327,301,8,6,12,100.46,15,120011502,11
2020-02-07,19:44:00,4,309,289,8,6,6,102.88,15,120011502,11
2020-02-07,19:59:00,4,238,227,7,2,2,101.76,15,120011502,11
2020-02-07,20:14:00,4,235,217,4,6,8,102.29,15,120011502,11
2020-02-07,20:29:00,4,233,221,2,5,5,100.86,15,120011502,11
2020-02-07,20:44:00,4,150,140,3,2,5,101.16,15,120011502,11
2020-02-07,20:59:00,4,198,186,6,3,3,103.72,15,120011502,11
2020-02-07,21:14:00,4,166,156,3,3,4,104.35,15,120011502,11
2020-02-07,21:29:00,4,135,121,4,6,4,103.45,15,120011502,11
2020-02-07,21:44:00,4,154,141,4,1,8,103.16,15,120011502,11
2020-02-07,21:59:00,4,180,175,3,1,1,104.26,15,120011502,11
2020-02-07,22:14:00,4,154,141,6,0,7,103.61,15,120011502,11
2020-02-07,22:29:00,4,147,138,3,3,3,106.13,15,120011502,11
2020-02-07,22:44:00,4,119,103,5,3,8,103.63,15,120011502,11
2020-02-07,22:59:00,4,75,70,1,0,4,104.10,15,120011502,11
2020-02-07,23:14:00,4,78,75,1,0,2,107.58,15,120011502,11
2020-02-07,23:29:00,4,92,80,2,4,6,103.25,15,120011502,11
2020-02-07,23:44:00,4,70,60,2,5,3,99.91,15,120011502,11
2020-02-07,23:59:00,4,50,43,3,2,2,104.63,15,120011502,11
2020-02-08,00:14:00,5,50,45,2,1,2,102.91,15,120011502,11
2020-02-08,00:29:00,5,36,27,1,2,6,101.43,15,120011502,11
2020-02-08,00:44:00,5,52,41,2,2,7,102.70,15,120011502,11
2020-02-08,00:59:00,5,32,21,1,2,8,102.53,15,120011502,11
2020-02-08,01:14:00,5,31,24,1,1,5,106.08,15,120011502,11
2020-02-08,01:29:00,5,36,25,1,4,6,97.45,15,120011502,11
2020-02-08,01:44:00,5,28,22,2,2,2,102.29,15,120011502,11
2020-02-08,01:59:00,5,19,15,1,0,3,107.54,15,120011502,11
2020-02-08,02:14:00,5,24,18,0,2,4,96.43,15,120011502,11
2020-02-08,02:29:00,5,29,21,2,2,4,103.25,15,120011502,11
2020-02-08,02:44:00,5,14,12,0,1,1,92.66,15,120011502,11
2020-02-08,02:59:00,5,25,17,3,3,2,103.70,15,120011502,11
2020-02-08,03:14:00,5,29,18,6,2,3,96.65,15,120011502,11
2020-02-08,03:29:00,5,24,13,5,2,4,101.21,15,120011502,11
2020-02-08,03:44:00,5,36,20,7,2,7,99.14,15,120011502,11
2020-02-08,03:59:00,5,30,21,5,1,3,98.85,15,120011502,11
2020-02-08,04:14:00,5,33,27,2,1,3,98.48,15,120011502,11
2020-02-08,04:29:00,5,32,21,5,1,5,98.59,15,120011502,11
2020-02-08,04:44:00,5,35,29,2,3,1,102.46,15,120011502,11
2020-02-08,04:59:00,5,51,40,3,4,4,98.96,15,120011502,11
2020-02-08,05:14:00,5,56,48,1,2,5,100.82,15,120011502,11
2020-02-08,05:29:00,5,64,55,2,1,6,104.07,15,120011502,11
2020-02-08,05:44:00,5,87,74,4,5,4,102.74,15,120011502,11
2020-02-08,05:59:00,5,104,88,7,4,5,105.74,15,120011502,11
2020-02-08,06:14:00,5,95,85,8,0,2,102.53,15,120011502,11
2020-02-08,06:29:00,5,137,122,6,2,7,104.51,15,120011502,11
2020-02-08,06:44:00,5,159,135,12,6,6,104.20,15,120011502,11
2020-02-08,06:59:00,5,183,159,16,5,3,104.61,15,120011502,11
2020-02-08,07:14:00,5,222,191,12,15,4,103.31,15,120011502,11
2020-02-08,07:29:00,5,258,227,17,8,6,102.20,15,120011502,11
2020-02-08,07:44:00,5,266,231,19,10,6,102.72,15,120011502,11
2020-02-08,07:59:00,5,248,209,12,18,9,105.48,15,120011502,11
2020-02-08,08:14:00,5,303,265,16,15,7,102.45,15,120011502,11
2020-02-08,08:29:00,5,394,360,13,14,7,101.63,15,120011502,11
2020-02-08,08:44:00,5,421,392,18,6,5,101.78,15,120011502,11
2020-02-08,08:59:00,5,450,423,15,8,4,102.11,15,120011502,11
2020-02-08,09:14:00,5,400,364,18,12,6,102.47,15,120011502,11
2020-02-08,09:29:00,5,511,476,24,9,2,99.11,15,120011502,11
2020-02-08,09:44:00,5,526,495,18,9,4,98.80,15,120011502,11
2020-02-08,09:59:00,5,596,553,25,12,6,97.24,15,120011502,11
2020-02-08,10:14:00,5,643,594,21,19,9,96.69,15,120011502,11
2020-02-08,10:29:00,5,615,579,16,8,12,97.38,15,120011502,11
2020-02-08,10:44:00,5,637,591,19,21,6,95.67,15,120011502,11
2020-02-08,10:59:00,5,620,591,16,8,5,96.24,15,120011502,11
2020-02-08,11:14:00,5,659,612,26,14,7,94.10,15,120011502,11
2020-02-08,11:29:00,5,666,630,25,8,3,95.97,15,120011502,11
2020-02-08,11:44:00,5,695,658,21,11,5,97.38,15,120011502,11
2020-02-08,11:59:00,5,769,718,29,14,8,92.84,15,120011502,11
2020-02-08,12:14:00,5,575,533,29,10,3,92.05,15,120011502,11
2020-02-08,12:29:00,5,554,526,12,10,6,90.80,15,120011502,11
2020-02-08,12:44:00,5,757,717,22,12,6,87.11,15,120011502,11
2020-02-08,12:59:00,5,715,677,25,6,7,94.43,15,120011502,11
2020-02-08,13:14:00,5,672,631,23,9,9,96.29,15,120011502,11
2020-02-08,13:29:00,5,757,723,23,9,2,91.74,15,120011502,11
2020-02-08,13:44:00,5,696,665,23,6,2,94.57,15,120011502,11
2020-02-08,13:59:00,5,728,699,19,6,4,94.15,15,120011502,11
2020-02-08,14:14:00,5,690,661,17,7,5,97.21,15,120011502,11
2020-02-08,14:29:00,5,672,644,16,7,5,96.15,15,120011502,11
2020-02-08,14:44:00,5,641,604,23,10,4,94.27,15,120011502,11
2020-02-08,14:59:00,5,616,581,21,11,3,96.88,15,120011502,11
2020-02-08,15:14:00,5,623,586,19,8,10,96.75,15,120011502,11
2020-02-08,15:29:00,5,597,568,19,5,5,96.40,15,120011502,11
2020-02-08,15:44:00,5,639,607,16,10,6,96.21,15,120011502,11
2020-02-08,15:59:00,5,598,570,17,10,1,96.76,15,120011502,11
2020-02-08,16:14:00,5,629,597,25,5,2,95.50,15,120011502,11
2020-02-08,16:29:00,5,648,625,17,6,0,96.70,15,120011502,11
2020-02-08,16:44:00,5,545,514,22,5,4,99.83,15,120011502,11
2020-02-08,16:59:00,5,473,463,7,1,2,100.71,15,120011502,11
2020-02-08,17:14:00,5,456,437,10,4,5,99.40,15,120011502,11
2020-02-08,17:29:00,5,449,427,16,5,1,100.14,15,120011502,11
2020-02-08,17:44:00,5,421,402,12,6,1,97.29,15,120011502,11
2020-02-08,17:59:00,5,411,394,10,3,4,97.32,15,120011502,11
